,Date,Price Close,Ticker,pais,finbert_score,ret_intradiario,ret_t1,ret_t5,finbert_score_acc_5-1,finbert_score_acc_20-6,ret_hist_5_1,ret_hist_20_6,dist_ma_5_1,dist_ma_20_6,vol_historica,vol_acc_20-6,vol_acc_5,bond_spread,bond_spread_chg_1d,bond_spread_chg_5_1,bond_spread_chg_20_6,rsi_14,rel_vol_252,rel_vol_acc_5_1
30,2004-02-26,500.0,C.N,EEUU,0.214813559,0.003814495081308822,0.0052000000000000934,-0.012399999999999967,-0.09908036129685423,-0.06175286257438046,0.005044390637610974,0.0016168148746968924,1.0138697380160597,1.0017590149516271,0.02979783789172741,0.009637514968681626,0.005293294741365291,2.3601,-0.0383,0.040850000000000275,-0.01470000000000038,58.64661654135333,0.7997392859329295,0.9738663802345624
31,2004-03-01,50.79155625,MS,EEUU,0.0,0.016566265060240948,0.001152263374485596,0.003950617283950741,0.0,0.0,-0.023369831671841812,0.05409130060292844,1.0079307140960976,1.0196677325998365,0.02904448558010975,0.017046587787397396,0.01723849691179273,2.3212,0.004750000000000032,-0.07054999999999945,0.08624999999999972,67.27772685609531,0.8071604212908561,0.8711927859180196
32,2004-03-01,439.461468064,BARC.L,Reino_Unido,0.169424395,0.00981912144793795,0.0020470829057281925,0.01484135107392448,-0.502401652,0.08930396458064711,-0.04726735598249465,0.027834008097010088,0.9837881381535792,0.9943722619850571,0.02817809177742072,0.014649188877069612,0.011955586947277984,0.4500000000000002,-0.06500000000000039,-0.024499999999999744,0.027000000000000135,34.9650349654046,0.7379874076866138,1.0859826855000345
33,2004-03-03,55.320435549,DBKGn.DE,Alemania,-0.0025846418333333,0.005790142649787056,0.07287278852729262,0.009407469804517898,-0.016935088174040446,0.05235460905835921,0.017092789413341913,0.10683624802499936,1.0212216805387502,1.0246461796208877,0.02480813796211363,0.016039557802363304,0.00894751183982467,1.7825000000000002,0.005999999999999783,-0.04999999999999982,0.030500000000000416,66.86991870267059,0.9868481269164044,0.7518556044712775
34,2004-03-03,41.31,BAC,EEUU,-0.0725854638571428,0.0014545454545455971,-0.006051803437424397,-0.03183248608085221,-0.041448395725999995,-0.17263880032222223,0.012891344383056946,-0.003059975520195879,1.0069224394286551,1.0016153443453784,0.028093208591912205,0.005710315145931895,0.0021156493650417653,2.3316000000000003,0.0017999999999998018,-0.05939999999999923,0.04305000000000003,64.13994169096205,0.9866499411248109,0.925708085726688
35,2004-03-04,724.731087054,HSBA.L,Reino_Unido,0.1427650566666667,0.004127358490650934,-0.009395184966713988,-0.012918379330266516,-0.014814650690000038,-0.12080264418775924,-0.021914648212288612,0.03832335329360359,0.9871319267330257,1.0039927123307768,0.01635150863233984,0.011428297750375498,0.009416598323241463,0.4659999999999993,-0.014500000000000846,-0.05149999999999988,0.010500000000000398,45.14285714291856,1.1471389909451877,1.5490708252005068
36,2004-03-04,42.6,JPM,EEUU,-0.0531343033333333,0.01187648456057011,0.009624413145539856,-0.03028169014084503,0.16478356560333332,-0.05084193785666668,0.04337050805452303,0.03567761806981529,1.0295823665893273,1.0187909506737545,0.02222118978929238,0.008897376092493355,0.00371474221829066,2.3158499999999997,-0.015750000000000597,-0.06679999999999975,0.04064999999999985,80.19801980198027,0.8112524459200923,0.7433291533122163
37,2004-03-04,108.52,GS,EEUU,0.17786435492,0.018871467467843406,0.004883892370070031,-0.05095834869148541,0.16240689779285716,-0.04980135768933859,0.00652050652050673,0.07061918251719934,1.0191202434168511,1.0103082339234606,0.021557240223403135,0.016890969216868553,0.011807297970814952,2.3158499999999997,-0.015750000000000597,-0.06679999999999975,0.04064999999999985,60.757453666398064,1.006464102359394,0.8046828141853514
38,2004-03-04,493.8,C.N,EEUU,0.1869766433,-0.008831794460056108,0.012555690562980892,-0.015390846496557309,0.018590796209190512,-0.07368369184929485,0.0002007628990161603,0.035335689045936425,0.9863768926531101,1.0104336057046472,0.02979783789172741,0.009845718445333117,0.008344186195915235,2.3158499999999997,-0.015750000000000597,-0.06679999999999975,0.04064999999999985,48.68105515587535,1.4966215502757767,0.981006914282187
39,2004-03-08,50.99221425,MS,EEUU,0.0,-0.019768563162970043,-0.007214297425807592,-0.029349073618626043,0.0,0.0,0.04116465863453822,0.04347826086956519,0.9935813892871107,1.013639404444002,0.02904448558010975,0.017339580876125887,0.012013648385688485,2.27035,-0.021949999999999914,-0.024150000000000116,-0.012199999999999545,52.386634844868766,0.8055808847808166,0.8367839959101678
40,2004-03-08,445.983669995,BARC.L,Reino_Unido,0.0339404035,-0.005516549649804525,0.006555723652466483,-0.02723146747309424,-0.07513696150000003,-0.07800353164157511,0.03049095607336194,-0.06431334622777929,1.0061903795407083,0.9832770340715681,0.02817809177742072,0.01495655473841653,0.006337288315435644,0.4424999999999999,-0.02349999999999941,-0.049000000000001265,0.0045000000000001705,43.589743589802055,0.8089509470965172,0.8163626147496543
41,2004-03-10,55.840860876,DBKGn.DE,Alemania,-0.0281364889999999,-0.008003311722213025,-0.030463207681870053,-0.02295173181240906,-0.02489823959651281,0.031835673013453185,0.023443016537720185,0.055762636035887825,0.9720118983201316,1.0470371848989988,0.02480813796211363,0.012144821405075088,0.04065679154773092,1.7519999999999998,-0.011500000000000288,-0.013000000000000345,0.007000000000001005,58.34896810399317,1.087891538361732,2.0337211858114483
42,2004-03-10,39.995,BAC,EEUU,-0.0573111158333333,-0.021768374709551175,-0.0055006875859482385,0.005750718839855118,-0.02946289841642854,-0.1367017664597778,-0.008848484848484883,0.00622027076472742,0.9714833977021545,1.0054812246691733,0.028093208591912205,0.003996803763448167,0.010506992754511597,2.22295,-0.012199999999999989,-0.09465000000000057,0.022700000000000387,39.285714285714185,1.0471549518365275,0.8715515704196722
43,2004-03-11,715.368735959,HSBA.L,Reino_Unido,-0.3675135972,-0.015807962528814112,0.011897679951850426,-0.026769779893061396,-0.05687911089333334,-0.0745226885559259,0.007075471698060998,0.003550295857264185,0.9888235294117369,0.988472985680961,0.01635150863233984,0.010730246892091186,0.00972895682928945,0.4169999999999998,0.024999999999999467,-0.0884999999999998,-0.03799999999999937,32.51533742264958,1.7316601814357622,1.0878362371214938
44,2004-03-11,486.2,C.N,EEUU,0.0321020662727272,-0.011989433042064679,0.014191690662278988,0.0547099958864663,-0.04098024501181814,-0.04382841096053438,-0.012244078683259718,0.006261361341143079,0.9787816563997263,1.0007618395572604,0.02979783789172741,0.0066644382501130734,0.010246311284429124,2.2497,0.02674999999999983,-0.10865000000000036,0.013350000000000417,47.15789473684212,1.3965438605747245,1.1166249143809894
45,2004-03-11,41.31,JPM,EEUU,0.2615446529999999,-0.017130620985010725,0.005083514887436413,0.017187121762285207,-0.06496529506216664,0.048664267897777766,-0.001662707838479771,0.04311199207135785,0.9694907298756161,1.0321601941747571,0.02222118978929238,0.006911414918421464,0.01037500272596559,2.2497,0.02674999999999983,-0.10865000000000036,0.013350000000000417,57.581967213114794,1.0409028126394662,0.9337839026153837
46,2004-03-11,102.99,GS,EEUU,0.18879126528,-0.005408015451472736,0.018836780269929188,0.006893873191571975,0.026297342532199987,0.03582656720891537,-0.02779081776359038,-0.00828677839851022,0.963910675177358,1.003349509318025,0.021557240223403135,0.010294470023138875,0.010186662299341457,2.2497,0.02674999999999983,-0.10865000000000036,0.013350000000000417,38.98939488459139,0.9574695313108237,0.9395092801240044
47,2004-03-15,433.838880192,BARC.L,Reino_Unido,-0.0134712476,-0.008226221079726814,0.002592016588053081,-0.01866251944135755,0.13025929846633327,-0.08754872003333335,-0.024573721163865136,0.010131712260549541,0.9765110863621566,0.9963991640018971,0.02817809177742072,0.010277967026749593,0.016235510207763586,0.4349999999999996,0.009000000000000341,-0.040000000000000036,-0.055500000000001215,31.970260223429293,0.9968343080131499,1.087273362516251
48,2004-03-15,49.49564,MS,EEUU,0.0,-0.024068578964721365,0.00033783783783780663,-0.016216216216216273,0.0,0.0,-0.025072324011571778,0.04133891213389118,0.9834213761254526,0.9973638685229426,0.02904448558010975,0.011265452560208156,0.017944586543522826,2.2345499999999996,-0.02859999999999996,-0.029150000000000453,-0.09190000000000031,47.955010224948886,0.8363081045816646,1.0550002446220454
49,2004-03-17,40.225,BAC,EEUU,-0.0249746196923076,0.004244164274123108,-0.0045991298943444114,-0.026600372902423897,-0.08671991808190475,-0.07587495027080954,-0.020300843830255544,0.002451881819296453,1.0072365785256412,0.9844857502987445,0.028093208591912205,0.005035663400507852,0.00937128625382805,2.2172,0.013250000000000206,-0.031200000000000117,-0.13269999999999982,40.12738853503184,0.9635706565793029,1.0971123653759949
50,2004-03-18,696.218472355,HSBA.L,Reino_Unido,-0.2685803195,-0.02153110047830742,0.0006112469445984647,0.003667481663281791,-0.12289776584888892,-0.08375677339444444,-0.02107728337221082,-0.021203438396031893,0.9708046522668751,0.9864789884062362,0.01635150863233984,0.009033369986697199,0.012821899405275727,0.35850000000000026,-0.05349999999999966,0.019999999999999574,-0.16849999999999987,23.744292237046054,0.9026416302869544,1.126738515000143
51,2004-03-18,42.02,JPM,EEUU,-0.366709052,-0.0061494796594133705,-0.01642075202284643,-0.012375059495478458,0.08627292515833326,0.023096487483722224,0.005948132286462071,0.029642332190102927,1.013164874379129,1.0021497599099916,0.02222118978929238,0.008303623169775697,0.014390152604039573,2.23095,0.013749999999999929,-0.005749999999999922,-0.13459999999999983,58.196721311475414,0.9105529814644884,0.8255867548418305
52,2004-03-18,512.8,C.N,EEUU,-0.1727926651428571,0.009051554506099846,-0.0183307332293291,-0.019890795631825164,-0.018181727009740207,-0.04048993669982732,0.03271692745376953,0.001832247557003397,1.0344549342370692,0.9970933354814457,0.02979783789172741,0.007943473389682404,0.00881347307924108,2.23095,0.013749999999999929,-0.005749999999999922,-0.13459999999999983,57.943925233644805,1.3915889541075752,1.2643764899431538
53,2004-03-18,103.7,GS,EEUU,-0.0091069313333333,-0.0029804826458994516,-0.010028929604628756,-0.017839922854387735,0.07136234711600001,0.058296128671315346,0.004442298406566847,-0.02098893826226722,1.0013325350997473,0.9799579855788337,0.021557240223403135,0.013046123607971171,0.014558729844170474,2.23095,0.013749999999999929,-0.005749999999999922,-0.13459999999999983,43.49910125823847,0.8975206308809728,0.9832525771484946
54,2004-03-22,48.693008,MS,EEUU,0.027312435,-0.022982721019963126,-0.013392857142857095,-0.025412087912087933,0.020130374200000002,0.0,-0.017309594460929834,-0.006388206388206363,0.9758713136729221,0.9910543995186323,0.02904448558010975,0.013764641148297688,0.016004617362649135,2.2416,-0.01285000000000025,-0.008699999999999264,-0.12385000000000002,37.73764258555132,1.5025647096128214,1.2191491245379527
55,2004-03-22,425.742353656,BARC.L,Reino_Unido,0.0427673935,-0.020186335405810274,0.00264131009128743,0.02271526677332658,-0.2997691942033333,-0.14909310501122225,-0.0066838046264207085,-0.03998025666380389,0.976679393250335,0.9856088904699061,0.02817809177742072,0.01210741894863925,0.013790167045333784,0.34699999999999953,-0.0055000000000005045,-0.07349999999999923,-0.11350000000000104,37.354085603469606,0.7538876446327959,1.0866696069244344
56,2004-03-24,39.155,BAC,EEUU,-0.3650787583333333,-0.002801477142493347,0.01826075852381548,0.03409526241859284,-0.05599439531346153,-0.052543737408111114,-0.019722881038571893,-0.019581446579366002,0.9846846393722967,0.9836622502239105,0.028093208591912205,0.008545942024077357,0.004908397294446919,2.2463500000000005,0.023300000000000765,0.019099999999999895,-0.18524999999999991,28.128587830080306,1.2406914166402947,1.2495791387703234
57,2004-03-24,50.791958446,DBKGn.DE,Alemania,0.0467715614166666,-0.011339582703312368,0.0185043584605864,0.03456185960748748,-0.12534060894440474,-0.0036250162346288593,-0.04697406339686627,0.0034702140002655923,0.9631189795874259,0.9685052799131144,0.02480813796211363,0.024778829370542762,0.005883720682783621,1.8064999999999998,0.017499999999999627,0.020000000000000018,-0.05750000000000011,12.20850480419817,1.0479276865708658,1.111303302180907
58,2004-03-25,101.85,GS,EEUU,0.2809634766666666,0.02629987908101561,0.018654884634266233,0.04074619538537072,0.04519377314666667,0.08668886248035237,-0.04586097490625907,-0.021450747953711602,1.0018886855928704,0.9752717715924024,0.021557240223403135,0.013231287170023635,0.018428248833601786,2.23755,-0.008800000000000363,0.029150000000000453,-0.18120000000000003,30.91198303287385,1.3019508645973705,1.3614987137701051
59,2004-03-25,698.771840836,HSBA.L,Reino_Unido,-0.4177375279999999,0.01924270639350456,-0.01218026796674776,-0.010962241169929832,-0.09087300372857146,-0.06486384247740741,-0.036483253587657694,-0.04073436603581693,1.0137053957282665,0.967876140382296,0.01635150863233984,0.009063945957623056,0.014410207675492729,0.3254999999999999,0.006999999999999673,-0.0934999999999997,-0.1200000000000001,39.631336405460104,0.7362852713426384,1.0856286913851376
60,2004-03-25,502.6,C.N,EEUU,0.0915024353846153,0.009439646515364553,-0.0039793076004774885,0.04038997214484663,-0.06869039581714283,-0.013523725270789311,-0.02026761117670206,0.01639999999999997,1.0019137229885975,1.0081281249164462,0.02979783789172741,0.01057838876087195,0.011958290315489917,2.23755,-0.008800000000000363,0.029150000000000453,-0.18120000000000003,51.92307692307695,0.8977993130976565,1.1536400864304508
61,2004-03-25,41.5,JPM,EEUU,0.2444014638571428,0.01865488463426601,-0.0060240963855421326,0.018313253012048225,-0.13295774088238096,0.062030398566499986,-0.03642384105960261,0.04240631163708075,1.0079176179142177,0.9927945877391968,0.02222118978929238,0.011602815179010814,0.014202894092959654,2.23755,-0.008800000000000363,0.029150000000000453,-0.18120000000000003,38.402457757296474,0.7399316332972046,0.8604943950950661
62,2004-03-29,47.455617,MS,EEUU,-0.01874179,0.0005288207297724501,0.007047216349542085,-0.0028188865398166563,0.019275461520000002,0.006710124733333334,-0.04831404126824357,-0.018765432098765356,0.9962089300758215,0.9639939892040731,0.02904448558010975,0.014289182320529854,0.015289222650886206,2.2775499999999997,0.020999999999999908,0.0020999999999995467,-0.06199999999999983,32.20657276995303,1.1972328366457075,1.5404015118519134
63,2004-03-29,435.413204796,BARC.L,Reino_Unido,0.3641668649999999,0.007284079083738293,-0.0056818181827055225,0.012396694214932946,0.024441927299999958,-0.08154895241233336,-0.0051759834374462965,-0.011258955987193398,1.0131881934267803,0.9823139025725037,0.02817809177742072,0.011717650787066497,0.005119520755205278,0.3724999999999996,0.04249999999999954,-0.022499999999999964,-0.16250000000000053,38.188976377670194,0.532530192759318,0.668982540382435
64,2004-03-31,40.49,BAC,EEUU,-0.0570069261999999,-0.009661244955362469,0.006050876759693624,0.005803902198073585,-0.2563155309441666,-0.05739240393726495,0.04125811791671974,-0.049503752118131295,1.0098264166001596,0.9929487776845899,0.028093208591912205,0.008789609221554483,0.010449551752696544,2.2673499999999995,-0.007200000000000095,0.05149999999999988,-0.10675000000000079,57.81420765027328,1.441279550338899,1.1022235912718534
65,2004-03-31,52.547422983,DBKGn.DE,Alemania,0.0305020344499999,0.0007396449704142327,0.022616407989873855,0.05986696230598665,0.13735544941060818,-0.03976018982475028,0.02207438765855496,-0.07132827857989144,1.0119973671566436,0.958241190155748,0.02480813796211363,0.02533154827283425,0.00839419400106944,1.811,-0.012499999999999734,0.03449999999999953,0.012499999999999734,40.13474494853134,0.6315269079972534,0.7174304645618617
